Country,Admin 1,Admin 2,Market Name,Commodity,Price Type,Price Date,Collection Frequency,Price,Unit,Currency,Data Source,Trend,Pewi,ALPS Phase,Data Type,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Kenya,Coast,Mombasa,Bangladesh (Mombasa),Maize,Retail,15/04/2021,Weekly,45.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Coast,Mombasa,Bangladesh (Mombasa),Maize,Retail,15/08/2021,Weekly,51.666666,KG,KES,WFP,,,,Aggregated,,,
Kenya,Coast,Mombasa,Bangladesh (Mombasa),Maize,Retail,15/09/2021,Weekly,50.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Coast,Mombasa,Bangladesh (Mombasa),Maize,Retail,15/10/2021,Weekly,55.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Coast,Mombasa,Bangladesh (Mombasa),Maize,Retail,15/11/2021,Weekly,52.500000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/01/2021,Weekly,46.666600,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/03/2021,Weekly,49.761875,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/04/2021,Weekly,48.034150,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/05/2021,Weekly,49.569890,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/06/2021,Weekly,49.243818,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/07/2021,Weekly,45.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/08/2021,Weekly,76.302420,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/09/2021,Weekly,80.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/10/2021,Weekly,57.187500,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/11/2021,Weekly,50.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/12/2021,Weekly,76.666666,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/06/2023,Weekly,60.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/07/2023,Weekly,60.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/08/2023,Weekly,120.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/01/2024,Weekly,100.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/02/2024,Weekly,85.333330,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/03/2024,Weekly,94.411767,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/08/2024,Weekly,97.500000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/09/2025,Weekly,60.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/10/2025,Weekly,85.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/11/2025,Weekly,60.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/12/2025,Weekly,69.0079,KG,KES,WFP,,,,Forecast,90.9747,47.0411,"AR(1),I(0),MA(2)"
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/01/2026,Weekly,69.0852,KG,KES,WFP,,,,Forecast,91.0520,47.1184,"AR(1),I(0),MA(2)"
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/02/2026,Weekly,69.1565,KG,KES,WFP,,,,Forecast,91.1233,47.1897,"AR(1),I(0),MA(2)"
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/03/2026,Weekly,69.2223,KG,KES,WFP,,,,Forecast,91.1891,47.2555,"AR(1),I(0),MA(2)"
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/04/2026,Weekly,69.2830,KG,KES,WFP,,,,Forecast,91.2498,47.3161,"AR(1),I(0),MA(2)"
Kenya,North Eastern,Garissa,Dagahaley (Daadab),Maize,Retail,15/05/2026,Weekly,69.3389,KG,KES,WFP,,,,Forecast,91.3057,47.3721,"AR(1),I(0),MA(2)"
Kenya,Nairobi,Nairobi,Dandora (Nairobi),Maize,Retail,15/02/2021,Weekly,51.458333,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Dandora (Nairobi),Maize,Retail,15/03/2021,Weekly,47.941165,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Dandora (Nairobi),Maize,Retail,15/04/2021,Weekly,47.242401,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Dandora (Nairobi),Maize,Retail,15/05/2021,Weekly,50.116666,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Dandora (Nairobi),Maize,Retail,15/06/2021,Weekly,48.384614,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Dandora (Nairobi),Maize,Retail,15/07/2021,Weekly,49.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Dandora (Nairobi),Maize,Retail,15/08/2021,Weekly,49.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Dandora (Nairobi),Maize,Retail,15/09/2021,Weekly,49.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Dandora (Nairobi),Maize,Retail,15/10/2021,Weekly,49.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Dandora (Nairobi),Maize,Retail,15/11/2021,Weekly,51.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Dandora (Nairobi),Maize,Retail,15/12/2021,Weekly,49.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Dandora (Nairobi),Maize,Retail,15/01/2022,Weekly,50.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/02/2021,Weekly,46.250000,KG,KES,WFP,46.8711,-0.0458,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/03/2021,Weekly,47.166666,KG,KES,WFP,42.5655,0.3392,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/04/2021,Weekly,41.842105,KG,KES,WFP,50.0259,-0.6033,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/05/2021,Weekly,37.407354,KG,KES,WFP,52.4365,-1.1079,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/06/2021,Weekly,41.764704,KG,KES,WFP,49.5295,-0.5724,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/07/2021,Weekly,50.000000,KG,KES,WFP,56.0785,-0.4481,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/08/2021,Weekly,46.888873,KG,KES,WFP,46.4151,0.0349,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/09/2021,Weekly,45.333323,KG,KES,WFP,40.6373,0.3462,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/10/2021,Weekly,50.000000,KG,KES,WFP,55.4707,-0.4033,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/12/2021,Weekly,50.000000,KG,KES,WFP,51.0785,-0.0795,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/01/2022,Weekly,44.375000,KG,KES,WFP,56.5111,-0.8946,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/02/2022,Weekly,45.384617,KG,KES,WFP,53.2240,-0.5779,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/01/2023,Weekly,75.000000,KG,KES,WFP,62.8639,0.8946,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/02/2023,Weekly,70.000000,KG,KES,WFP,59.5769,0.7683,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/04/2023,Weekly,90.000000,KG,KES,WFP,62.7317,2.0101,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/05/2023,Weekly,100.000000,KG,KES,WFP,65.1423,2.5695,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/06/2023,Weekly,70.000000,KG,KES,WFP,62.2352,0.5724,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/07/2023,Weekly,91.875002,KG,KES,WFP,68.7843,1.9325,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/08/2023,Weekly,70.000000,KG,KES,WFP,62.8589,0.4878,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/09/2023,Weekly,100.000000,KG,KES,WFP,69.0070,2.1172,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/11/2023,Weekly,70.000000,KG,KES,WFP,56.8236,0.9713,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/12/2023,Weekly,70.000000,KG,KES,WFP,63.7843,0.4582,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/02/2024,Weekly,76.250000,KG,KES,WFP,65.9298,0.7607,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/03/2024,Weekly,50.000000,KG,KES,WFP,61.6241,-0.8569,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/04/2024,Weekly,50.000000,KG,KES,WFP,69.0846,-1.4068,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/05/2024,Weekly,51.666650,KG,KES,WFP,71.4952,-1.4616,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/07/2024,Weekly,55.000000,KG,KES,WFP,75.1372,-1.4844,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/08/2024,Weekly,65.000000,KG,KES,WFP,65.4738,-0.0349,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/09/2024,Weekly,55.000000,KG,KES,WFP,59.6960,-0.3462,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/10/2024,Weekly,80.000000,KG,KES,WFP,74.5293,0.4033,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/11/2024,Weekly,50.000000,KG,KES,WFP,63.1764,-0.9713,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/12/2024,Weekly,65.000000,KG,KES,WFP,70.1372,-0.3787,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/02/2025,Weekly,60.000000,KG,KES,WFP,72.2827,-0.9054,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/03/2025,Weekly,75.000000,KG,KES,WFP,68.5351,0.4416,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/06/2025,Weekly,70.000000,KG,KES,WFP,73.5684,-0.2471,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/08/2025,Weekly,80.000000,KG,KES,WFP,77.0314,0.2084,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/09/2025,Weekly,70.000000,KG,KES,WFP,78.5962,-0.6074,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/10/2025,Weekly,52.500000,KG,KES,WFP,70.2400,-1.2288,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/11/2025,Weekly,66.111114,KG,KES,WFP,67.6492,-0.1079,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/12/2025,Weekly,69.7426,KG,KES,WFP,67.6492,-0.1079,Normal,Forecast,88.7277,50.7574,"AR(2),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/01/2026,Weekly,68.1225,KG,KES,WFP,67.6492,-0.1079,Normal,Forecast,87.1077,49.1374,"AR(2),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/02/2026,Weekly,67.6605,KG,KES,WFP,67.6492,-0.1079,Normal,Forecast,86.6457,48.6754,"AR(2),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/03/2026,Weekly,66.7114,KG,KES,WFP,67.6492,-0.1079,Normal,Forecast,85.6966,47.7262,"AR(2),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/04/2026,Weekly,66.1557,KG,KES,WFP,67.6492,-0.1079,Normal,Forecast,85.1409,47.1705,"AR(2),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),Maize,Retail,15/05/2026,Weekly,65.5002,KG,KES,WFP,67.6492,-0.1079,Normal,Forecast,84.4854,46.5150,"AR(2),I(0),MA(2)"
Kenya,North Eastern,Garissa,Garissa town (Garissa),Maize,Retail,15/03/2021,Weekly,62.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Garissa town (Garissa),Maize,Retail,15/06/2021,Weekly,71.666650,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Garissa town (Garissa),Maize,Retail,15/07/2021,Weekly,66.666600,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Garissa town (Garissa),Maize,Retail,15/08/2021,Weekly,66.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Garissa town (Garissa),Maize,Retail,15/09/2021,Weekly,61.666600,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Garissa town (Garissa),Maize,Retail,15/10/2021,Weekly,70.000000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Garissa town (Garissa),Maize,Retail,15/12/2021,Weekly,73.333300,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Garissa town (Garissa),Maize,Retail,15/01/2022,Weekly,68.750000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Garissa town (Garissa),Maize,Retail,15/02/2022,Weekly,68.750000,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/01/2021,Weekly,45.000000,KG,KES,WFP,47.0733,-0.2837,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/03/2021,Weekly,64.741927,KG,KES,WFP,52.9775,1.6095,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/04/2021,Weekly,48.749987,KG,KES,WFP,47.3117,0.1968,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/05/2021,Weekly,49.420287,KG,KES,WFP,47.1758,0.3071,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/06/2021,Weekly,50.000000,KG,KES,WFP,53.1700,-0.4337,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/07/2021,Weekly,50.648148,KG,KES,WFP,57.7567,-0.9725,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/08/2021,Weekly,76.370969,KG,KES,WFP,67.8029,1.1722,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/09/2021,Weekly,65.000000,KG,KES,WFP,58.8822,0.8370,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/10/2021,Weekly,50.357125,KG,KES,WFP,61.5167,-1.5268,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/11/2021,Weekly,53.799989,KG,KES,WFP,60.5802,-0.9276,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/12/2021,Weekly,52.307690,KG,KES,WFP,66.2420,-1.9064,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/01/2023,Weekly,50.000000,KG,KES,WFP,51.8970,-0.2595,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/02/2023,Weekly,50.000000,KG,KES,WFP,50.4607,-0.0630,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/03/2023,Weekly,50.000000,KG,KES,WFP,57.8013,-1.0673,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/04/2023,Weekly,54.375000,KG,KES,WFP,52.1355,0.3064,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/05/2023,Weekly,50.000000,KG,KES,WFP,51.9996,-0.2736,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/06/2023,Weekly,63.444437,KG,KES,WFP,57.9938,0.7457,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/07/2023,Weekly,72.745112,KG,KES,WFP,62.5805,1.4141,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/08/2023,Weekly,74.583333,KG,KES,WFP,73.2981,0.1837,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/09/2023,Weekly,71.249998,KG,KES,WFP,66.2398,0.7162,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/10/2023,Weekly,77.500000,KG,KES,WFP,66.3404,1.5268,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/11/2023,Weekly,80.000000,KG,KES,WFP,65.4040,1.9969,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/12/2023,Weekly,85.000000,KG,KES,WFP,71.0657,1.9064,Alert,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/01/2024,Weekly,55.000000,KG,KES,WFP,54.3089,0.0946,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/02/2024,Weekly,53.333333,KG,KES,WFP,52.8726,0.0630,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/03/2024,Weekly,56.250000,KG,KES,WFP,60.2132,-0.5422,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/04/2024,Weekly,50.869564,KG,KES,WFP,54.5474,-0.5032,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/05/2024,Weekly,54.166664,KG,KES,WFP,54.4115,-0.0335,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/06/2024,Weekly,58.125000,KG,KES,WFP,60.4057,-0.3120,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/07/2024,Weekly,61.764704,KG,KES,WFP,64.9924,-0.4416,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/08/2024,Weekly,66.470589,KG,KES,WFP,75.0386,-1.1722,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/09/2024,Weekly,60.000000,KG,KES,WFP,66.1178,-0.8370,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/11/2024,Weekly,60.000000,KG,KES,WFP,67.8158,-1.0693,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/01/2025,Weekly,60.000000,KG,KES,WFP,56.8284,0.4428,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/02/2025,Weekly,60.000000,KG,KES,WFP,57.0066,0.4225,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/03/2025,Weekly,60.000000,KG,KES,WFP,62.0695,-0.2958,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/05/2025,Weekly,60.000000,KG,KES,WFP,57.8729,0.3078,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/06/2025,Weekly,70.000000,KG,KES,WFP,65.1942,0.6983,Stress,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/10/2025,Weekly,54.038462,KG,KES,WFP,65.0890,-1.5416,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/11/2025,Weekly,51.521739,KG,KES,WFP,64.4783,-1.7293,Normal,Aggregated,,,
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/12/2025,Weekly,58.7165,KG,KES,WFP,64.4783,-1.7293,Normal,Forecast,72.0831,45.3498,"AR(1),I(0),MA(3)"
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/01/2026,Weekly,58.6901,KG,KES,WFP,64.4783,-1.7293,Normal,Forecast,72.0567,45.3234,"AR(1),I(0),MA(3)"
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/02/2026,Weekly,58.6831,KG,KES,WFP,64.4783,-1.7293,Normal,Forecast,72.0497,45.3164,"AR(1),I(0),MA(3)"
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/03/2026,Weekly,58.6812,KG,KES,WFP,64.4783,-1.7293,Normal,Forecast,72.0479,45.3146,"AR(1),I(0),MA(3)"
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/04/2026,Weekly,58.6807,KG,KES,WFP,64.4783,-1.7293,Normal,Forecast,72.0474,45.3141,"AR(1),I(0),MA(3)"
Kenya,North Eastern,Garissa,Hagadera (Daadab),Maize,Retail,15/05/2026,Weekly,58.6806,KG,KES,WFP,64.4783,-1.7293,Normal,Forecast,72.0472,45.3139,"AR(1),I(0),MA(3)"
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/02/2021,Weekly,48.125000,KG,KES,WFP,38.9222,0.8101,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/03/2021,Weekly,45.161291,KG,KES,WFP,51.1300,-0.5254,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/04/2021,Weekly,41.666667,KG,KES,WFP,40.4487,0.1072,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/05/2021,Weekly,40.000000,KG,KES,WFP,54.0170,-1.2339,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/06/2021,Weekly,44.166665,KG,KES,WFP,60.1602,-1.4079,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/07/2021,Weekly,50.000000,KG,KES,WFP,53.4615,-0.3047,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/08/2021,Weekly,43.333333,KG,KES,WFP,31.2820,1.0608,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/09/2021,Weekly,37.500000,KG,KES,WFP,33.3653,0.3640,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/10/2021,Weekly,40.931359,KG,KES,WFP,56.0426,-1.3302,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/12/2021,Weekly,42.500000,KG,KES,WFP,45.1837,-0.2362,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/01/2022,Weekly,48.750001,KG,KES,WFP,51.8269,-0.2709,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/02/2022,Weekly,42.692308,KG,KES,WFP,45.8453,-0.2776,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/01/2023,Weekly,57.500000,KG,KES,WFP,58.7500,-0.1100,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/02/2023,Weekly,60.000000,KG,KES,WFP,52.7684,0.6366,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/03/2023,Weekly,60.000000,KG,KES,WFP,64.9762,-0.4380,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/05/2023,Weekly,90.000000,KG,KES,WFP,67.8633,1.9486,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/06/2023,Weekly,90.000000,KG,KES,WFP,74.0064,1.4079,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,HongKong (Kakuma),Maize,Retail,15/07/2023,Weekly,76.874998,KG,KES,WFP,67.3077,0.6771,Stress,Aggregated,,,
